version,table,ordinal,column,type,nullable,is_pk
v5.5,FPP_CONTRIBUTION_FACTOR,7,NEGATIVE_CONTRIBUTION_FACTOR,"numeric(18,8)",1,0
v5.5,FPP_CONTRIBUTION_FACTOR,8,DEFAULT_CONTRIBUTION_FACTOR,"numeric(18,8)",1,0
v5.5,FPP_CONTRIBUTION_FACTOR,9,CF_REASON_FLAG,numeric(5),1,0
v5.5,FPP_CONTRIBUTION_FACTOR,10,CF_ABS_POSITIVE_PERF_TOTAL,"numeric(18,8)",1,0
v5.5,FPP_CONTRIBUTION_FACTOR,11,CF_ABS_NEGATIVE_PERF_TOTAL,"numeric(18,8)",1,0
v5.5,FPP_CONTRIBUTION_FACTOR,12,NCF_ABS_NEGATIVE_PERF_TOTAL,"numeric(18,8)",1,0
v5.5,FPP_CONTRIBUTION_FACTOR,13,PARTICIPANTID,varchar(20),1,0
v5.5,FPP_CONTRIBUTION_FACTOR,14,SETTLEMENTS_UNITID,varchar(50),1,0
v5.5,FPP_EST_COST,1,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_EST_COST,2,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_EST_COST,3,FPP_UNITID,varchar(20),0,1
v5.5,FPP_EST_COST,4,VERSIONNO,numeric(10),0,1
v5.5,FPP_EST_COST,5,BIDTYPE,varchar(10),1,0
v5.5,FPP_EST_COST,6,RELEVANT_REGIONS,varchar(200),1,0
v5.5,FPP_EST_COST,7,FPP,"numeric(18,8)",1,0
v5.5,FPP_EST_COST,8,USED_FCAS,"numeric(18,8)",1,0
v5.5,FPP_EST_COST,9,UNUSED_FCAS,"numeric(18,8)",1,0
v5.5,FPP_EST_COST,10,PARTICIPANTID,varchar(20),1,0
v5.5,FPP_EST_PERF_COST_RATE,1,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_EST_PERF_COST_RATE,2,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_EST_PERF_COST_RATE,3,VERSIONNO,numeric(10),0,1
v5.5,FPP_EST_PERF_COST_RATE,4,BIDTYPE,varchar(10),1,0
v5.5,FPP_EST_PERF_COST_RATE,5,RELEVANT_REGIONS,varchar(200),1,0
v5.5,FPP_EST_PERF_COST_RATE,6,FPP_PAYMENT_RATE,"numeric(18,8)",1,0
v5.5,FPP_EST_PERF_COST_RATE,7,FPP_RECOVERY_RATE,"numeric(18,8)",1,0
v5.5,FPP_EST_PERF_COST_RATE,8,USED_FCAS_RATE,"numeric(18,8)",1,0
v5.5,FPP_EST_PERF_COST_RATE,9,UNUSED_FCAS_RATE,"numeric(18,8)",1,0
v5.5,FPP_EST_RESIDUAL_COST_RATE,1,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_EST_RESIDUAL_COST_RATE,2,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_EST_RESIDUAL_COST_RATE,3,VERSIONNO,numeric(10),0,1
v5.5,FPP_EST_RESIDUAL_COST_RATE,4,BIDTYPE,varchar(10),1,0
v5.5,FPP_EST_RESIDUAL_COST_RATE,5,RELEVANT_REGIONS,varchar(200),1,0
v5.5,FPP_EST_RESIDUAL_COST_RATE,6,FPP,"numeric(18,8)",1,0
v5.5,FPP_EST_RESIDUAL_COST_RATE,7,USED_FCAS,"numeric(18,8)",1,0
v5.5,FPP_EST_RESIDUAL_COST_RATE,8,UNUSED_FCAS,"numeric(18,8)",1,0
v5.5,FPP_FCAS_SUMMARY,1,RUN_DATETIME,datetime,0,1
v5.5,FPP_FCAS_SUMMARY,2,RUNNO,numeric(5),0,1
v5.5,FPP_FCAS_SUMMARY,3,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_FCAS_SUMMARY,4,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_FCAS_SUMMARY,5,VERSIONNO,numeric(10),0,1
v5.5,FPP_FCAS_SUMMARY,6,BIDTYPE,varchar(10),1,0
v5.5,FPP_FCAS_SUMMARY,7,RELEVANT_REGIONS,varchar(200),1,0
v5.5,FPP_FCAS_SUMMARY,8,REGULATION_MW,"numeric(18,8)",1,0
v5.5,FPP_FCAS_SUMMARY,9,CONSTRAINT_MARGINAL_VALUE,"numeric(18,8)",1,0
v5.5,FPP_FCAS_SUMMARY,10,P_REGULATION,"numeric(18,8)",1,0
v5.5,FPP_FCAS_SUMMARY,11,BASE_COST,"numeric(18,8)",1,0
v5.5,FPP_FCAS_SUMMARY,12,TSFCAS,"numeric(18,8)",1,0
v5.5,FPP_FCAS_SUMMARY,13,TOTAL_FPP,"numeric(18,8)",1,0
v5.5,FPP_FCAS_SUMMARY,14,RCR,"numeric(18,5)",1,0
v5.5,FPP_FCAS_SUMMARY,15,USAGE_VALUE,"numeric(18,8)",1,0
v5.5,FPP_FORECAST_DEFAULT_CF,1,FPP_UNITID,varchar(20),0,1
v5.5,FPP_FORECAST_DEFAULT_CF,2,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_FORECAST_DEFAULT_CF,3,EFFECTIVE_START_DATETIME,datetime,0,1
v5.5,FPP_FORECAST_DEFAULT_CF,4,EFFECTIVE_END_DATETIME,datetime,0,1
v5.5,FPP_FORECAST_DEFAULT_CF,5,VERSIONNO,numeric(10),0,1
v5.5,FPP_FORECAST_DEFAULT_CF,6,BIDTYPE,varchar(10),1,0
v5.5,FPP_FORECAST_DEFAULT_CF,7,REGIONID,varchar(20),1,0
v5.5,FPP_FORECAST_DEFAULT_CF,8,DEFAULT_CONTRIBUTION_FACTOR,"numeric(18,8)",1,0
v5.5,FPP_FORECAST_DEFAULT_CF,9,DCF_REASON_FLAG,numeric(5),1,0
v5.5,FPP_FORECAST_DEFAULT_CF,10,DCF_ABS_NEGATIVE_PERF_TOTAL,"numeric(18,8)",1,0
v5.5,FPP_FORECAST_DEFAULT_CF,11,SETTLEMENTS_UNITID,varchar(50),1,0
v5.5,FPP_FORECAST_RESIDUAL_DCF,1,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_FORECAST_RESIDUAL_DCF,2,EFFECTIVE_START_DATETIME,datetime,0,1
v5.5,FPP_FORECAST_RESIDUAL_DCF,3,EFFECTIVE_END_DATETIME,datetime,0,1
v5.5,FPP_FORECAST_RESIDUAL_DCF,4,VERSIONNO,numeric(10),0,1
v5.5,FPP_FORECAST_RESIDUAL_DCF,5,BIDTYPE,varchar(10),1,0
v5.5,FPP_FORECAST_RESIDUAL_DCF,6,RESIDUAL_DCF,"numeric(18,8)",1,0
v5.5,FPP_FORECAST_RESIDUAL_DCF,7,RESIDUAL_DCF_REASON_FLAG,numeric(5),1,0
v5.5,FPP_FORECAST_RESIDUAL_DCF,8,DCF_ABS_NEGATIVE_PERF_TOTAL,"numeric(18,8)",1,0
v5.5,FPP_HIST_PERFORMANCE,1,FPP_UNITID,varchar(20),0,1
v5.5,FPP_HIST_PERFORMANCE,2,EFFECTIVE_START_DATETIME,datetime,0,1
v5.5,FPP_HIST_PERFORMANCE,3,EFFECTIVE_END_DATETIME,datetime,0,1
v5.5,FPP_HIST_PERFORMANCE,4,VERSIONNO,numeric(10),0,1
v5.5,FPP_HIST_PERFORMANCE,5,HIST_PERIOD_START_DATETIME,datetime,1,0
v5.5,FPP_HIST_PERFORMANCE,6,HIST_PERIOD_END_DATETIME,datetime,1,0
v5.5,FPP_HIST_PERFORMANCE,7,REG_HIST_RAISE_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_HIST_PERFORMANCE,8,REG_HIST_LOWER_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_HIST_PERFORMANCE,9,FPP_HIST_RAISE_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_HIST_PERFORMANCE,10,FPP_HIST_LOWER_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_HIST_REGION_PERFORMANCE,1,REGIONID,varchar(20),0,1
v5.5,FPP_HIST_REGION_PERFORMANCE,2,EFFECTIVE_START_DATETIME,datetime,0,1
v5.5,FPP_HIST_REGION_PERFORMANCE,3,EFFECTIVE_END_DATETIME,datetime,0,1
v5.5,FPP_HIST_REGION_PERFORMANCE,4,VERSIONNO,numeric(10),0,1
v5.5,FPP_HIST_REGION_PERFORMANCE,5,HIST_PERIOD_START_DATETIME,datetime,1,0
v5.5,FPP_HIST_REGION_PERFORMANCE,6,HIST_PERIOD_END_DATETIME,datetime,1,0
v5.5,FPP_HIST_REGION_PERFORMANCE,7,REG_HIST_RAISE_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_HIST_REGION_PERFORMANCE,8,REG_HIST_LOWER_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_HIST_REGION_PERFORMANCE,9,FPP_HIST_RAISE_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_HIST_REGION_PERFORMANCE,10,FPP_HIST_LOWER_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_P5_FWD_EST_COST,1,RUN_DATETIME,datetime,0,1
v5.5,FPP_P5_FWD_EST_COST,2,RUNNO,numeric(5),0,1
v5.5,FPP_P5_FWD_EST_COST,3,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_P5_FWD_EST_COST,4,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_P5_FWD_EST_COST,5,FPP_UNITID,varchar(20),0,1
v5.5,FPP_P5_FWD_EST_COST,6,VERSIONNO,numeric(5),0,1
v5.5,FPP_P5_FWD_EST_COST,7,BIDTYPE,varchar(10),1,0
v5.5,FPP_P5_FWD_EST_COST,8,RELEVANT_REGIONS,varchar(200),1,0
v5.5,FPP_P5_FWD_EST_COST,9,EST_UNUSED_FCAS,"numeric(18,8)",1,0
v5.5,FPP_P5_FWD_EST_COST,10,PARTICIPANTID,varchar(20),1,0
v5.5,FPP_P5_FWD_EST_RESIDUALRATE,1,RUN_DATETIME,datetime,0,1
v5.5,FPP_P5_FWD_EST_RESIDUALRATE,2,RUNNO,numeric(5),0,1
v5.5,FPP_P5_FWD_EST_RESIDUALRATE,3,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_P5_FWD_EST_RESIDUALRATE,4,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_P5_FWD_EST_RESIDUALRATE,5,VERSIONNO,numeric(5),0,1
v5.5,FPP_P5_FWD_EST_RESIDUALRATE,6,BIDTYPE,varchar(10),1,0
v5.5,FPP_P5_FWD_EST_RESIDUALRATE,7,RELEVANT_REGIONS,varchar(200),1,0
v5.5,FPP_P5_FWD_EST_RESIDUALRATE,8,EST_UNUSED_FCAS,"numeric(18,8)",1,0
v5.5,FPP_PD_FWD_EST_COST,1,PREDISPATCHSEQNO,varchar(20),0,1
v5.5,FPP_PD_FWD_EST_COST,2,RUN_DATETIME,datetime,0,1
v5.5,FPP_PD_FWD_EST_COST,3,RUNNO,numeric(5),0,1
v5.5,FPP_PD_FWD_EST_COST,4,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_PD_FWD_EST_COST,5,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_PD_FWD_EST_COST,6,FPP_UNITID,varchar(20),0,1
v5.5,FPP_PD_FWD_EST_COST,7,VERSIONNO,numeric(5),0,1
v5.5,FPP_PD_FWD_EST_COST,8,BIDTYPE,varchar(10),1,0
v5.5,FPP_PD_FWD_EST_COST,9,RELEVANT_REGIONS,varchar(200),1,0
v5.5,FPP_PD_FWD_EST_COST,10,EST_UNUSED_FCAS,"numeric(18,8)",1,0
v5.5,FPP_PD_FWD_EST_COST,11,PARTICIPANTID,varchar(20),1,0
v5.5,FPP_PD_FWD_EST_RESIDUALRATE,1,PREDISPATCHSEQNO,varchar(20),0,1
v5.5,FPP_PD_FWD_EST_RESIDUALRATE,2,RUN_DATETIME,datetime,0,1
v5.5,FPP_PD_FWD_EST_RESIDUALRATE,3,RUNNO,numeric(5),0,1
v5.5,FPP_PD_FWD_EST_RESIDUALRATE,4,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_PD_FWD_EST_RESIDUALRATE,5,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_PD_FWD_EST_RESIDUALRATE,6,VERSIONNO,numeric(5),0,1
v5.5,FPP_PD_FWD_EST_RESIDUALRATE,7,BIDTYPE,varchar(10),1,0
v5.5,FPP_PD_FWD_EST_RESIDUALRATE,8,RELEVANT_REGIONS,varchar(200),1,0
v5.5,FPP_PD_FWD_EST_RESIDUALRATE,9,EST_UNUSED_FCAS,"numeric(18,8)",1,0
v5.5,FPP_PERFORMANCE,1,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_PERFORMANCE,2,FPP_UNITID,varchar(20),0,1
v5.5,FPP_PERFORMANCE,3,VERSIONNO,numeric(5),0,1
v5.5,FPP_PERFORMANCE,4,RAISE_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_PERFORMANCE,5,RAISE_REASON_FLAG,numeric(5),1,0
v5.5,FPP_PERFORMANCE,6,LOWER_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_PERFORMANCE,7,LOWER_REASON_FLAG,numeric(5),1,0
v5.5,FPP_PERFORMANCE,8,PARTICIPANTID,varchar(20),1,0
v5.5,FPP_RCR,1,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_RCR,2,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_RCR,3,VERSIONNO,numeric(5),0,1
v5.5,FPP_RCR,4,BIDTYPE,varchar(10),1,0
v5.5,FPP_RCR,5,RCR,"numeric(18,5)",1,0
v5.5,FPP_RCR,6,RCR_REASON_FLAG,numeric(5),1,0
v5.5,FPP_REGION_FREQ_MEASURE,1,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_REGION_FREQ_MEASURE,2,MEASUREMENT_DATETIME,datetime,0,1
v5.5,FPP_REGION_FREQ_MEASURE,3,REGIONID,varchar(20),0,1
v5.5,FPP_REGION_FREQ_MEASURE,4,VERSIONNO,numeric(5),0,1
v5.5,FPP_REGION_FREQ_MEASURE,5,FREQ_DEVIATION_HZ,"numeric(18,8)",1,0
v5.5,FPP_REGION_FREQ_MEASURE,6,HZ_QUALITY_FLAG,numeric(5),1,0
v5.5,FPP_REGION_FREQ_MEASURE,7,FREQ_MEASURE_HZ,"numeric(18,8)",1,0
v5.5,FPP_REGION_FREQ_MEASURE,8,FM_ALIGNMENT_FLAG,numeric(5),1,0
v5.5,FPP_RESIDUAL_CF,1,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_RESIDUAL_CF,2,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_RESIDUAL_CF,3,VERSIONNO,numeric(5),0,1
v5.5,FPP_RESIDUAL_CF,4,BIDTYPE,varchar(10),1,0
v5.5,FPP_RESIDUAL_CF,5,RESIDUAL_CF,"numeric(18,8)",1,0
v5.5,FPP_RESIDUAL_CF,6,NEGATIVE_RESIDUAL_CF,"numeric(18,8)",1,0
v5.5,FPP_RESIDUAL_CF,7,RESIDUAL_DCF,"numeric(18,8)",1,0
v5.5,FPP_RESIDUAL_CF,8,RESIDUAL_CF_REASON_FLAG,numeric(5),1,0
v5.5,FPP_RESIDUAL_CF,9,CF_ABS_POSITIVE_PERF_TOTAL,"numeric(18,8)",1,0
v5.5,FPP_RESIDUAL_CF,10,CF_ABS_NEGATIVE_PERF_TOTAL,"numeric(18,8)",1,0
v5.5,FPP_RESIDUAL_CF,11,NCF_ABS_NEGATIVE_PERF_TOTAL,"numeric(18,8)",1,0
v5.5,FPP_RESIDUAL_PERFORMANCE,1,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_RESIDUAL_PERFORMANCE,2,REGIONID,varchar(20),0,1
v5.5,FPP_RESIDUAL_PERFORMANCE,3,VERSIONNO,numeric(5),0,1
v5.5,FPP_RESIDUAL_PERFORMANCE,4,RAISE_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_RESIDUAL_PERFORMANCE,5,RAISE_REASON_FLAG,numeric(5),1,0
v5.5,FPP_RESIDUAL_PERFORMANCE,6,LOWER_PERFORMANCE,"numeric(18,5)",1,0
v5.5,FPP_RESIDUAL_PERFORMANCE,7,LOWER_REASON_FLAG,numeric(5),1,0
v5.5,FPP_RUN,1,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_RUN,2,VERSIONNO,numeric(5),0,1
v5.5,FPP_RUN,3,FPPRUN_DATETIME,datetime,1,0
v5.5,FPP_RUN,4,RUN_STATUS,varchar(20),1,0
v5.5,FPP_RUN,5,AUTHORISED_DATETIME,datetime,1,0
v5.5,FPP_UNIT_MW,1,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_UNIT_MW,2,MEASUREMENT_DATETIME,datetime,0,1
v5.5,FPP_UNIT_MW,3,FPP_UNITID,varchar(20),0,1
v5.5,FPP_UNIT_MW,4,VERSIONNO,numeric(5),0,1
v5.5,FPP_UNIT_MW,5,MEASURED_MW,"numeric(18,8)",1,0
v5.5,FPP_UNIT_MW,6,MW_QUALITY_FLAG,numeric(5),1,0
v5.5,FPP_UNIT_MW,7,SCHEDULED_MW,"numeric(18,5)",1,0
v5.5,FPP_UNIT_MW,8,DEVIATION_MW,"numeric(18,5)",1,0
v5.5,FPP_UNIT_MW,9,PARTICIPANTID,varchar(20),1,0
v5.5,FPP_USAGE,1,INTERVAL_DATETIME,datetime,0,1
v5.5,FPP_USAGE,2,CONSTRAINTID,varchar(20),0,1
v5.5,FPP_USAGE,3,VERSIONNO,numeric(5),0,1
v5.5,FPP_USAGE,4,BIDTYPE,varchar(10),1,0
v5.5,FPP_USAGE,5,REGULATION_MW,"numeric(18,8)",1,0
v5.5,FPP_USAGE,6,USED_MW,"numeric(18,8)",1,0
v5.5,FPP_USAGE,7,USAGE_VALUE,"numeric(18,8)",1,0
v5.5,FPP_USAGE,8,USAGE_REASON_FLAG,numeric(5),1,0
v5.5,GDINSTRUCT,1,DUID,varchar(10),1,0
v5.5,GDINSTRUCT,2,STATIONID,varchar(10),1,0
v5.5,GDINSTRUCT,3,REGIONID,varchar(10),1,0
v5.5,GDINSTRUCT,4,ID,"numeric(22,0)",0,1
v5.5,GDINSTRUCT,5,INSTRUCTIONTYPEID,varchar(10),1,0
v5.5,GDINSTRUCT,6,INSTRUCTIONSUBTYPEID,varchar(10),1,0
v5.5,GDINSTRUCT,7,INSTRUCTIONCLASSID,varchar(10),1,0
v5.5,GDINSTRUCT,8,REASON,varchar(64),1,0
v5.5,GDINSTRUCT,9,INSTLEVEL,"numeric(6,0)",1,0
v5.5,GDINSTRUCT,10,AUTHORISEDDATE,datetime,1,0
v5.5,GDINSTRUCT,11,AUTHORISEDBY,varchar(15),1,0
v5.5,GDINSTRUCT,12,PARTICIPANTID,varchar(10),1,0
v5.5,GDINSTRUCT,13,ISSUEDTIME,datetime,1,0
v5.5,GDINSTRUCT,14,TARGETTIME,datetime,1,0
v5.5,GDINSTRUCT,15,LASTCHANGED,datetime,1,0
v5.5,GENCONDATA,1,EFFECTIVEDATE,datetime,0,1
v5.5,GENCONDATA,2,VERSIONNO,"numeric(3,0)",0,1
v5.5,GENCONDATA,3,GENCONID,varchar(20),0,1
v5.5,GENCONDATA,4,CONSTRAINTTYPE,varchar(2),1,0
v5.5,GENCONDATA,5,CONSTRAINTVALUE,"numeric(16,6)",1,0
v5.5,GENCONDATA,6,DESCRIPTION,varchar(256),1,0
v5.5,GENCONDATA,7,STATUS,varchar(8),1,0
v5.5,GENCONDATA,8,GENERICCONSTRAINTWEIGHT,"numeric(16,6)",1,0
v5.5,GENCONDATA,9,AUTHORISEDDATE,datetime,1,0
v5.5,GENCONDATA,10,AUTHORISEDBY,varchar(15),1,0
v5.5,GENCONDATA,11,DYNAMICRHS,"numeric(15,5)",1,0
v5.5,GENCONDATA,12,LASTCHANGED,datetime,1,0
v5.5,GENCONDATA,13,DISPATCH,varchar(1),1,0
v5.5,GENCONDATA,14,PREDISPATCH,varchar(1),1,0
v5.5,GENCONDATA,15,STPASA,varchar(1),1,0
v5.5,GENCONDATA,16,MTPASA,varchar(1),1,0
v5.5,GENCONDATA,17,IMPACT,varchar(64),1,0
v5.5,GENCONDATA,18,SOURCE,varchar(128),1,0
v5.5,GENCONDATA,19,LIMITTYPE,varchar(64),1,0
v5.5,GENCONDATA,20,REASON,varchar(256),1,0
v5.5,GENCONDATA,21,MODIFICATIONS,varchar(256),1,0
v5.5,GENCONDATA,22,ADDITIONALNOTES,varchar(256),1,0
v5.5,GENCONDATA,23,P5MIN_SCOPE_OVERRIDE,varchar(2),1,0
v5.5,GENCONDATA,24,LRC,varchar(1),1,0
v5.5,GENCONDATA,25,LOR,varchar(1),1,0
v5.5,GENCONDATA,26,FORCE_SCADA,"numeric(1,0)",1,0
v5.5,GENCONSET,1,GENCONSETID,varchar(20),0,1
v5.5,GENCONSET,2,EFFECTIVEDATE,datetime,0,1
v5.5,GENCONSET,3,VERSIONNO,"numeric(3,0)",0,1
v5.5,GENCONSET,4,GENCONID,varchar(20),0,1
v5.5,GENCONSET,5,GENCONEFFDATE,datetime,1,0
v5.5,GENCONSET,6,GENCONVERSIONNO,"numeric(3,0)",1,0
v5.5,GENCONSET,7,LASTCHANGED,datetime,1,0
v5.5,GENCONSETINVOKE,1,INVOCATION_ID,numeric(9),0,1
v5.5,GENCONSETINVOKE,2,STARTDATE,datetime,0,0
v5.5,GENCONSETINVOKE,3,STARTPERIOD,"numeric(3,0)",0,0
v5.5,GENCONSETINVOKE,4,GENCONSETID,varchar(20),0,0
v5.5,GENCONSETINVOKE,5,ENDDATE,datetime,1,0
v5.5,GENCONSETINVOKE,6,ENDPERIOD,"numeric(3,0)",1,0
v5.5,GENCONSETINVOKE,7,STARTAUTHORISEDBY,varchar(15),1,0
v5.5,GENCONSETINVOKE,8,ENDAUTHORISEDBY,varchar(15),1,0
v5.5,GENCONSETINVOKE,9,INTERVENTION,varchar(1),1,0
v5.5,GENCONSETINVOKE,10,ASCONSTRAINTTYPE,varchar(10),1,0
v5.5,GENCONSETINVOKE,11,LASTCHANGED,datetime,1,0
v5.5,GENCONSETINVOKE,12,STARTINTERVALDATETIME,datetime,1,0
v5.5,GENCONSETINVOKE,13,ENDINTERVALDATETIME,datetime,1,0
v5.5,GENCONSETINVOKE,14,SYSTEMNORMAL,varchar(1),1,0
v5.5,GENCONSETTRK,1,GENCONSETID,varchar(20),0,1
v5.5,GENCONSETTRK,2,EFFECTIVEDATE,datetime,0,1
v5.5,GENCONSETTRK,3,VERSIONNO,"numeric(3,0)",0,1
v5.5,GENCONSETTRK,4,DESCRIPTION,varchar(256),1,0
v5.5,GENCONSETTRK,5,AUTHORISEDBY,varchar(15),1,0
v5.5,GENCONSETTRK,6,AUTHORISEDDATE,datetime,1,0
v5.5,GENCONSETTRK,7,LASTCHANGED,datetime,1,0
v5.5,GENCONSETTRK,8,COVERAGE,varchar(64),1,0
v5.5,GENCONSETTRK,9,MODIFICATIONS,varchar(256),1,0
v5.5,GENCONSETTRK,10,SYSTEMNORMAL,varchar(1),1,0
v5.5,GENCONSETTRK,11,OUTAGE,varchar(256),1,0
v5.5,GENERICCONSTRAINTRHS,1,GENCONID,varchar(20),0,1
v5.5,GENERICCONSTRAINTRHS,2,EFFECTIVEDATE,datetime,0,1
v5.5,GENERICCONSTRAINTRHS,3,VERSIONNO,"numeric(22,0)",0,1
v5.5,GENERICCONSTRAINTRHS,4,SCOPE,varchar(2),0,1
v5.5,GENERICCONSTRAINTRHS,5,TERMID,"numeric(4,0)",0,1
v5.5,GENERICCONSTRAINTRHS,6,GROUPID,"numeric(3,0)",1,0
v5.5,GENERICCONSTRAINTRHS,7,SPD_ID,varchar(21),1,0
v5.5,GENERICCONSTRAINTRHS,8,SPD_TYPE,varchar(1),1,0
v5.5,GENERICCONSTRAINTRHS,9,FACTOR,"numeric(16,6)",1,0
v5.5,GENERICCONSTRAINTRHS,10,OPERATION,varchar(10),1,0
v5.5,GENERICCONSTRAINTRHS,11,DEFAULTVALUE,"numeric(16,6)",1,0
v5.5,GENERICCONSTRAINTRHS,12,PARAMETERTERM1,varchar(12),1,0
v5.5,GENERICCONSTRAINTRHS,13,PARAMETERTERM2,varchar(12),1,0
v5.5,GENERICCONSTRAINTRHS,14,PARAMETERTERM3,varchar(12),1,0
v5.5,GENERICCONSTRAINTRHS,15,LASTCHANGED,datetime,1,0
v5.5,GENERICEQUATIONDESC,1,EQUATIONID,varchar(20),0,1
v5.5,GENERICEQUATIONDESC,2,DESCRIPTION,varchar(256),1,0
v5.5,GENERICEQUATIONDESC,3,LASTCHANGED,datetime,1,0
v5.5,GENERICEQUATIONDESC,4,IMPACT,varchar(64),1,0
v5.5,GENERICEQUATIONDESC,5,SOURCE,varchar(128),1,0
v5.5,GENERICEQUATIONDESC,6,LIMITTYPE,varchar(64),1,0
v5.5,GENERICEQUATIONDESC,7,REASON,varchar(256),1,0
v5.5,GENERICEQUATIONDESC,8,MODIFICATIONS,varchar(256),1,0
v5.5,GENERICEQUATIONDESC,9,ADDITIONALNOTES,varchar(256),1,0
v5.5,GENERICEQUATIONRHS,1,EQUATIONID,varchar(20),0,1
v5.5,GENERICEQUATIONRHS,2,EFFECTIVEDATE,datetime,0,1
v5.5,GENERICEQUATIONRHS,3,VERSIONNO,"numeric(3,0)",0,1
v5.5,GENERICEQUATIONRHS,4,TERMID,"numeric(3,0)",0,1
v5.5,GENERICEQUATIONRHS,5,GROUPID,"numeric(3,0)",1,0
v5.5,GENERICEQUATIONRHS,6,SPD_ID,varchar(21),1,0
v5.5,GENERICEQUATIONRHS,7,SPD_TYPE,varchar(1),1,0
v5.5,GENERICEQUATIONRHS,8,FACTOR,"numeric(16,6)",1,0
v5.5,GENERICEQUATIONRHS,9,OPERATION,varchar(10),1,0
v5.5,GENERICEQUATIONRHS,10,DEFAULTVALUE,"numeric(16,6)",1,0
v5.5,GENERICEQUATIONRHS,11,PARAMETERTERM1,varchar(12),1,0
v5.5,GENERICEQUATIONRHS,12,PARAMETERTERM2,varchar(12),1,0
v5.5,GENERICEQUATIONRHS,13,PARAMETERTERM3,varchar(12),1,0
v5.5,GENERICEQUATIONRHS,14,LASTCHANGED,datetime,1,0
v5.5,GENMETER,1,METERID,varchar(12),0,1
v5.5,GENMETER,2,GENSETID,varchar(20),1,0
v5.5,GENMETER,3,CONNECTIONPOINTID,varchar(10),1,0
v5.5,GENMETER,4,STATIONID,varchar(10),1,0
v5.5,GENMETER,5,METERTYPE,varchar(20),1,0
v5.5,GENMETER,6,METERCLASS,varchar(10),1,0
v5.5,GENMETER,7,VOLTAGELEVEL,"numeric(6,0)",1,0
v5.5,GENMETER,8,APPLYDATE,datetime,0,1
v5.5,GENMETER,9,VERSIONNO,"numeric(3,0)",0,1
v5.5,GENMETER,10,AUTHORISEDBY,varchar(10),1,0
v5.5,GENMETER,11,AUTHORISEDDATE,datetime,1,0
v5.5,GENMETER,12,COMDATE,datetime,1,0
v5.5,GENMETER,13,DECOMDATE,datetime,1,0
v5.5,GENMETER,14,ENDDATE,datetime,1,0
v5.5,GENMETER,15,STARTDATE,datetime,1,0
v5.5,GENMETER,16,LASTCHANGED,datetime,1,0
v5.5,GENUNITMTRINPERIOD,1,PARTICIPANTID,varchar(10),0,1
v5.5,GENUNITMTRINPERIOD,2,SETTLEMENTDATE,datetime,0,1
v5.5,GENUNITMTRINPERIOD,3,VERSIONNO,"numeric(6,0)",0,1
v5.5,GENUNITMTRINPERIOD,4,CONNECTIONPOINTID,varchar(10),0,1
v5.5,GENUNITMTRINPERIOD,5,PERIODID,"numeric(3,0)",0,1
v5.5,GENUNITMTRINPERIOD,6,GENUNITID,varchar(10),1,0
v5.5,GENUNITMTRINPERIOD,7,STATIONID,varchar(10),1,0
v5.5,GENUNITMTRINPERIOD,8,IMPORTENERGYVALUE,"numeric(16,6)",1,0
