repo,retention_tier,intra_repo_id,path_template_labeled,path_template,filename_template,filename_regex,sample_filename,anomaly,file_count_snapshot,first_seen_snapshot,last_seen_snapshot
Reports,ARCHIVE,Public_Prices,/Reports/ARCHIVE/Public_Prices/,/Reports/ARCHIVE/Public_Prices/,PUBLIC_PRICES_{date}.zip,PUBLIC_PRICES_\d{8}\.zip,PUBLIC_PRICES_20250301.zip,,12,2025-05-01T01:17:00,2026-04-01T01:30:00
Reports,ARCHIVE,ROOFTOP_PV,/Reports/ARCHIVE/ROOFTOP_PV/ACTUAL/,/Reports/ARCHIVE/ROOFTOP_PV/ACTUAL/,PUBLIC_ROOFTOP_PV_ACTUAL_MEASUREMENT_{date}.zip,PUBLIC_ROOFTOP_PV_ACTUAL_MEASUREMENT_\d{8}\.zip,PUBLIC_ROOFTOP_PV_ACTUAL_MEASUREMENT_20250410.zip,,53,2025-04-24T01:02:00,2026-04-23T01:02:00
Reports,ARCHIVE,ROOFTOP_PV,/Reports/ARCHIVE/ROOFTOP_PV/ACTUAL/,/Reports/ARCHIVE/ROOFTOP_PV/ACTUAL/,PUBLIC_ROOFTOP_PV_ACTUAL_SATELLITE_{date}.zip,PUBLIC_ROOFTOP_PV_ACTUAL_SATELLITE_\d{8}\.zip,PUBLIC_ROOFTOP_PV_ACTUAL_SATELLITE_20250410.zip,,53,2025-04-24T01:02:00,2026-04-23T01:03:00
Reports,ARCHIVE,ROOFTOP_PV,/Reports/ARCHIVE/ROOFTOP_PV/ACTUAL_AREA/,/Reports/ARCHIVE/ROOFTOP_PV/ACTUAL_AREA/,PUBLIC_ROOFTOP_PV_ACTUAL_MEASUREMENT_AREA_{date}.zip,PUBLIC_ROOFTOP_PV_ACTUAL_MEASUREMENT_AREA_\d{8}\.zip,PUBLIC_ROOFTOP_PV_ACTUAL_MEASUREMENT_AREA_20250408.zip,,53,2025-04-22T01:02:00,2026-04-21T01:01:00
Reports,ARCHIVE,ROOFTOP_PV,/Reports/ARCHIVE/ROOFTOP_PV/ACTUAL_AREA/,/Reports/ARCHIVE/ROOFTOP_PV/ACTUAL_AREA/,PUBLIC_ROOFTOP_PV_ACTUAL_SATELLITE_AREA_{date}.zip,PUBLIC_ROOFTOP_PV_ACTUAL_SATELLITE_AREA_\d{8}\.zip,PUBLIC_ROOFTOP_PV_ACTUAL_SATELLITE_AREA_20250408.zip,,53,2025-04-22T01:02:00,2026-04-21T01:02:00
Reports,ARCHIVE,ROOFTOP_PV,/Reports/ARCHIVE/ROOFTOP_PV/FORECAST/,/Reports/ARCHIVE/ROOFTOP_PV/FORECAST/,PUBLIC_ROOFTOP_PV_FORECAST_{date}.zip,PUBLIC_ROOFTOP_PV_FORECAST_\d{8}\.zip,PUBLIC_ROOFTOP_PV_FORECAST_20250410.zip,,53,2025-04-24T01:02:00,2026-04-23T01:03:00
Reports,ARCHIVE,ROOFTOP_PV,/Reports/ARCHIVE/ROOFTOP_PV/FORECAST_AREA/,/Reports/ARCHIVE/ROOFTOP_PV/FORECAST_AREA/,PUBLIC_ROOFTOP_PV_FORECAST_AREA_{date}.zip,PUBLIC_ROOFTOP_PV_FORECAST_AREA_\d{8}\.zip,PUBLIC_ROOFTOP_PV_FORECAST_AREA_20250408.zip,,53,2025-04-22T01:02:00,2026-04-21T01:02:00
Reports,ARCHIVE,SEVENDAYOUTLOOK_FULL,/Reports/ARCHIVE/SEVENDAYOUTLOOK_FULL/,/Reports/ARCHIVE/SEVENDAYOUTLOOK_FULL/,PUBLIC_SEVENDAYOUTLOOK_FULL_{date}.zip,PUBLIC_SEVENDAYOUTLOOK_FULL_\d{8}\.zip,PUBLIC_SEVENDAYOUTLOOK_FULL_20250406.zip,,54,2025-04-20T00:01:00,2026-04-26T00:02:00
Reports,ARCHIVE,SEVENDAYOUTLOOK_PEAK,/Reports/ARCHIVE/SEVENDAYOUTLOOK_PEAK/,/Reports/ARCHIVE/SEVENDAYOUTLOOK_PEAK/,PUBLIC_SEVENDAYOUTLOOK_PEAK_{date}.zip,PUBLIC_SEVENDAYOUTLOOK_PEAK_\d{8}\.zip,PUBLIC_SEVENDAYOUTLOOK_PEAK_20250406.zip,,54,2025-04-20T00:01:00,2026-04-26T00:02:00
Reports,ARCHIVE,STPASA_DUIDAVAILABILITY,/Reports/ARCHIVE/STPASA_DUIDAVAILABILITY/,/Reports/ARCHIVE/STPASA_DUIDAVAILABILITY/,PUBLIC_STPASA_DUIDAVAILABILITY_{date}.zip,PUBLIC_STPASA_DUIDAVAILABILITY_\d{8}\.zip,PUBLIC_STPASA_DUIDAVAILABILITY_20250701.zip,casing_mismatch_vs_sibling_tier,8,2025-09-01T01:19:00,2026-04-01T02:08:00
Reports,ARCHIVE,Settlements,/Reports/ARCHIVE/Settlements/,/Reports/ARCHIVE/Settlements/,PUBLIC_SETTLEMENTS_{date}.zip,PUBLIC_SETTLEMENTS_\d{8}\.zip,PUBLIC_SETTLEMENTS_20250302.zip,,12,2025-05-02T01:04:00,2026-04-02T01:32:00
Reports,ARCHIVE,Short_Term_PASA_Reports,/Reports/ARCHIVE/Short_Term_PASA_Reports/,/Reports/ARCHIVE/Short_Term_PASA_Reports/,PUBLIC_STPASA_{date}.zip,PUBLIC_STPASA_\d{8}\.zip,PUBLIC_STPASA_20250301.zip,,12,2025-05-01T01:18:00,2026-04-01T01:50:00
Reports,ARCHIVE,TradingIS_Reports,/Reports/ARCHIVE/TradingIS_Reports/,/Reports/ARCHIVE/TradingIS_Reports/,PUBLIC_TRADINGIS_{date1}_{date2}.zip,PUBLIC_TRADINGIS_\d{8}_\d{8}\.zip,PUBLIC_TRADINGIS_20250406_20250412.zip,,54,2025-04-20T01:01:00,2026-04-26T01:05:00
Reports,ARCHIVE,Trading_Cumulative_Price,/Reports/ARCHIVE/Trading_Cumulative_Price/,/Reports/ARCHIVE/Trading_Cumulative_Price/,PUBLIC_TRADING_CUMULATIVE_PRICE_{date1}_{date2}.zip,PUBLIC_TRADING_CUMULATIVE_PRICE_\d{8}_\d{8}\.zip,PUBLIC_TRADING_CUMULATIVE_PRICE_20250406_20250412.zip,,54,2025-04-20T01:03:00,2026-04-26T01:05:00
Reports,ARCHIVE,Trading_IRSR,/Reports/ARCHIVE/Trading_IRSR/,/Reports/ARCHIVE/Trading_IRSR/,PUBLIC_TRADING_IRSR_{date1}_{date2}.zip,PUBLIC_TRADING_IRSR_\d{8}_\d{8}\.zip,PUBLIC_TRADING_IRSR_20250406_20250412.zip,,54,2025-04-20T01:03:00,2026-04-26T01:05:00
Reports,ARCHIVE,WDR_CAPACITY_NO_SCADA,/Reports/ARCHIVE/WDR_CAPACITY_NO_SCADA/,/Reports/ARCHIVE/WDR_CAPACITY_NO_SCADA/,PUBLIC_WDR_CAPACITY_NO_SCADA_{date}.zip,PUBLIC_WDR_CAPACITY_NO_SCADA_\d{8}\.zip,PUBLIC_WDR_CAPACITY_NO_SCADA_20250301.zip,,12,2025-05-01T01:18:00,2026-04-01T01:50:00
Reports,CURRENT,ANCILLARY_SERVICES_REPORTS,/Reports/CURRENT/ANCILLARY_SERVICES_REPORTS/,/Reports/CURRENT/ANCILLARY_SERVICES_REPORTS/,PUBLIC_ANCILLARY_SERVICES_{date}.zip,PUBLIC_ANCILLARY_SERVICES_\d{8}\.zip,PUBLIC_ANCILLARY_SERVICES_20260303.zip,,8,2026-03-03T14:46:00,2026-04-21T07:11:00
Reports,CURRENT,Adjusted_Prices_Reports,/Reports/CURRENT/Adjusted_Prices_Reports/,/Reports/CURRENT/Adjusted_Prices_Reports/,PUBLIC_PRICE_REVISION_DISPATCH_{datetime}_{aemo_id}.zip,PUBLIC_PRICE_REVISION_DISPATCH_\d{14}_\d{16}\.zip,PUBLIC_PRICE_REVISION_DISPATCH_20260303063741_0000000506027060.zip,,4593,2026-03-03T06:38:00,2026-04-27T10:09:00
Reports,CURRENT,Alt_Limits,/Reports/CURRENT/Alt_Limits/,/Reports/CURRENT/Alt_Limits/,PUBLIC_TER_DAILY.zip,PUBLIC_TER_DAILY\.zip,PUBLIC_TER_DAILY.zip,,1,2026-04-17T08:00:00,2026-04-17T08:00:00
Reports,CURRENT,Ancillary_Services_Payments,/Reports/CURRENT/Ancillary_Services_Payments/,/Reports/CURRENT/Ancillary_Services_Payments/,AS_ACE_RECOVERY_RATES.PNG,AS_ACE_RECOVERY_RATES\.PNG,AS_ACE_RECOVERY_RATES.PNG,,1,2026-04-17T11:48:00,2026-04-17T11:48:00
Reports,CURRENT,Ancillary_Services_Payments,/Reports/CURRENT/Ancillary_Services_Payments/,/Reports/CURRENT/Ancillary_Services_Payments/,AS_ASOE_RECOVERY_RATES.PNG,AS_ASOE_RECOVERY_RATES\.PNG,AS_ASOE_RECOVERY_RATES.PNG,,1,2026-04-17T11:50:00,2026-04-17T11:50:00
Reports,CURRENT,Ancillary_Services_Payments,/Reports/CURRENT/Ancillary_Services_Payments/,/Reports/CURRENT/Ancillary_Services_Payments/,AS_CUST_RECOVERY_RATES.PNG,AS_CUST_RECOVERY_RATES\.PNG,AS_CUST_RECOVERY_RATES.PNG,,1,2025-06-06T01:20:00,2025-06-06T01:20:00
Reports,CURRENT,Ancillary_Services_Payments,/Reports/CURRENT/Ancillary_Services_Payments/,/Reports/CURRENT/Ancillary_Services_Payments/,AS_GEN_RECOVERY_RATES.PNG,AS_GEN_RECOVERY_RATES\.PNG,AS_GEN_RECOVERY_RATES.PNG,,1,2025-06-06T01:20:00,2025-06-06T01:20:00
Reports,CURRENT,Ancillary_Services_Payments,/Reports/CURRENT/Ancillary_Services_Payments/,/Reports/CURRENT/Ancillary_Services_Payments/,AS_PAYMENTS_SUMMARY_{year}.CSV,AS_PAYMENTS_SUMMARY_\d{4}\.CSV,AS_PAYMENTS_SUMMARY_2012.CSV,,15,2016-12-02T13:57:00,2026-04-18T01:31:00
Reports,CURRENT,Ancillary_Services_Payments,/Reports/CURRENT/Ancillary_Services_Payments/,/Reports/CURRENT/Ancillary_Services_Payments/,AS_RECOVERY_SUMMARY_{year}.CSV,AS_RECOVERY_SUMMARY_\d{4}\.CSV,AS_RECOVERY_SUMMARY_2012.CSV,,15,2016-12-02T13:57:00,2026-04-18T01:31:00
Reports,CURRENT,Auction_Units_Reports,/Reports/CURRENT/Auction_Units_Reports/,/Reports/CURRENT/Auction_Units_Reports/,AUCUNITS_{date}.R{d3},AUCUNITS_\d{8}\.R\d{3},AUCUNITS_20240901.R019,,224,2025-04-01T11:17:00,2026-04-24T12:39:00
Reports,CURRENT,Bidmove_Complete,/Reports/CURRENT/Bidmove_Complete/,/Reports/CURRENT/Bidmove_Complete/,PUBLIC_BIDMOVE_COMPLETE_{date}_{aemo_id}.zip,PUBLIC_BIDMOVE_COMPLETE_\d{8}_\d{16}\.zip,PUBLIC_BIDMOVE_COMPLETE_20260226_0000000505358117.zip,,60,2026-02-27T05:03:00,2026-04-27T05:01:00
Reports,CURRENT,Billing,/Reports/CURRENT/Billing/,/Reports/CURRENT/Billing/,PUBLIC_BILLING_DIRECT_FINAL_RECON_{year}Week{d1}REVISE_{datetime}.zip,PUBLIC_BILLING_DIRECT_FINAL_RECON_\d{4}Week\d{1}REVISE_\d{14}\.zip,PUBLIC_BILLING_DIRECT_FINAL_RECON_2020Week1REVISE_20200519132635.zip,,1,2020-05-19T13:26:00,2020-05-19T13:26:00
Reports,CURRENT,Billing,/Reports/CURRENT/Billing/,/Reports/CURRENT/Billing/,PUBLIC_BILLING_DIRECT_PROV_CRA_SPLIT_CAT_REG_{year}Week{d2}_{datetime}.zip,PUBLIC_BILLING_DIRECT_PROV_CRA_SPLIT_CAT_REG_\d{4}Week\d{2}_\d{14}\.zip,PUBLIC_BILLING_DIRECT_PROV_CRA_SPLIT_CAT_REG_2021Week17_20210519110609.zip,,1,2021-05-19T11:06:00,2021-05-19T11:06:00
Reports,CURRENT,Billing,/Reports/CURRENT/Billing/,/Reports/CURRENT/Billing/,PUBLIC_BILLING_DIRECT_PROV_RECON_{year}Week{d2}FINAL_{datetime}.zip,PUBLIC_BILLING_DIRECT_PROV_RECON_\d{4}Week\d{2}FINAL_\d{14}\.zip,PUBLIC_BILLING_DIRECT_PROV_RECON_2020Week45FINAL_20201202104406.zip,,2,2020-12-02T10:44:00,2021-06-09T11:41:00
Reports,CURRENT,Billing,/Reports/CURRENT/Billing/,/Reports/CURRENT/Billing/,PUBLIC_BILLING_{datetime}_{aemo_id}.zip,PUBLIC_BILLING_\d{14}_\d{16}\.zip,PUBLIC_BILLING_20170202011133_0000000280585170.zip,,528,2017-02-02T01:12:00,2018-01-03T12:57:00
Reports,CURRENT,CDEII,/Reports/CURRENT/CDEII/,/Reports/CURRENT/CDEII/,CO{d1}EII_AVAILABLE_GENERATORS.CSV,CO\d{1}EII_AVAILABLE_GENERATORS\.CSV,CO2EII_AVAILABLE_GENERATORS.CSV,,1,2026-04-24T09:09:00,2026-04-24T09:09:00
Reports,CURRENT,CDEII,/Reports/CURRENT/CDEII/,/Reports/CURRENT/CDEII/,CO{d11}EII_AVAILABLE_GENERATORS_{year}_{d12}_{datetime}.CSV,CO\d{1}EII_AVAILABLE_GENERATORS_\d{4}_\d{1}_\d{14}\.CSV,CO2EII_AVAILABLE_GENERATORS_2026_8_20260227111538.CSV,,2,2026-02-27T11:17:00,2026-03-06T10:38:00
Reports,CURRENT,CDEII,/Reports/CURRENT/CDEII/,/Reports/CURRENT/CDEII/,CO{d1}EII_AVAILABLE_GENERATORS_{year}_{d2}_{datetime}.CSV,CO\d{1}EII_AVAILABLE_GENERATORS_\d{4}_\d{2}_\d{14}\.CSV,CO2EII_AVAILABLE_GENERATORS_2026_10_20260313111124.CSV,,7,2026-03-13T11:11:00,2026-04-24T09:09:00
Reports,CURRENT,CDEII,/Reports/CURRENT/CDEII/,/Reports/CURRENT/CDEII/,CO{d1}EII_SUMMARY_RESULTS.CSV,CO\d{1}EII_SUMMARY_RESULTS\.CSV,CO2EII_SUMMARY_RESULTS.CSV,,1,2026-04-24T09:09:00,2026-04-24T09:09:00
Reports,CURRENT,CDEII,/Reports/CURRENT/CDEII/,/Reports/CURRENT/CDEII/,CO{d1}EII_SUMMARY_RESULTS_{year}.CSV,CO\d{1}EII_SUMMARY_RESULTS_\d{4}\.CSV,CO2EII_SUMMARY_RESULTS_2026.CSV,,1,2026-04-24T09:09:00,2026-04-24T09:09:00
Reports,CURRENT,CSC_CSP_Settlements,/Reports/CURRENT/CSC_CSP_Settlements/,/Reports/CURRENT/CSC_CSP_Settlements/,PUBLIC_BILLINGCSP_{year}WEEK{d1}FINAL_{datetime}_{aemo_id}.zip,PUBLIC_BILLINGCSP_\d{4}WEEK\d{1}FINAL_\d{14}_\d{16}\.zip,PUBLIC_BILLINGCSP_2026WEEK6FINAL_20260304103419_0000000506269093.zip,,4,2026-03-04T10:35:00,2026-03-25T11:23:00
Reports,CURRENT,CSC_CSP_Settlements,/Reports/CURRENT/CSC_CSP_Settlements/,/Reports/CURRENT/CSC_CSP_Settlements/,PUBLIC_BILLINGCSP_{year}WEEK{d1}PRELIM_{datetime}_{aemo_id}.zip,PUBLIC_BILLINGCSP_\d{4}WEEK\d{1}PRELIM_\d{14}_\d{16}\.zip,PUBLIC_BILLINGCSP_2026WEEK8PRELIM_20260227111143_0000000505403367.zip,,2,2026-02-27T11:13:00,2026-03-06T10:34:00
Reports,CURRENT,CSC_CSP_Settlements,/Reports/CURRENT/CSC_CSP_Settlements/,/Reports/CURRENT/CSC_CSP_Settlements/,PUBLIC_BILLINGCSP_{year}WEEK{d2}FINAL_{datetime}_{aemo_id}.zip,PUBLIC_BILLINGCSP_\d{4}WEEK\d{2}FINAL_\d{14}_\d{16}\.zip,PUBLIC_BILLINGCSP_2026WEEK10FINAL_20260401110532_0000000510763856.zip,,4,2026-04-01T11:06:00,2026-04-24T12:38:00
Reports,CURRENT,CSC_CSP_Settlements,/Reports/CURRENT/CSC_CSP_Settlements/,/Reports/CURRENT/CSC_CSP_Settlements/,PUBLIC_BILLINGCSP_{year}WEEK{d2}PRELIM_{datetime}_{aemo_id}.zip,PUBLIC_BILLINGCSP_\d{4}WEEK\d{2}PRELIM_\d{14}_\d{16}\.zip,PUBLIC_BILLINGCSP_2026WEEK10PRELIM_20260313110702_0000000507657613.zip,,7,2026-03-13T11:07:00,2026-04-24T09:04:00
Reports,CURRENT,CSC_CSP_Settlements,/Reports/CURRENT/CSC_CSP_Settlements/,/Reports/CURRENT/CSC_CSP_Settlements/,PUBLIC_BILLINGCSP_{year}WEEK{d2}REVISE_{datetime}_{aemo_id}.zip,PUBLIC_BILLINGCSP_\d{4}WEEK\d{2}REVISE_\d{14}_\d{16}\.zip,PUBLIC_BILLINGCSP_2025WEEK32REVISE_20260305115454_0000000506431658.zip,,16,2026-03-03T11:13:00,2026-04-23T12:29:00
Reports,CURRENT,Causer_Pays_Elements,/Reports/CURRENT/Causer_Pays_Elements/,/Reports/CURRENT/Causer_Pays_Elements/,Elements_FCAS_{timestamp}.csv,Elements_FCAS_\d{12}\.csv,Elements_FCAS_201912121110.csv,,31,2020-03-04T07:38:00,2025-04-15T13:58:00
Reports,CURRENT,DAILYOCD,/Reports/CURRENT/DAILYOCD/,/Reports/CURRENT/DAILYOCD/,PUBLIC_DAILYOCD_{timestamp}_{datetime}.zip,PUBLIC_DAILYOCD_\d{12}_\d{14}\.zip,PUBLIC_DAILYOCD_202504040000_20250405040500.zip,,46,2025-04-05T04:05:00,2026-04-21T04:13:00
Reports,CURRENT,DISPATCHFCST,/Reports/CURRENT/DISPATCHFCST/,/Reports/CURRENT/DISPATCHFCST/,PUBLIC_DISPATCHFCST_{timestamp}_{aemo_id}.zip,PUBLIC_DISPATCHFCST_\d{12}_\d{16}\.zip,PUBLIC_DISPATCHFCST_202604251415_0000000514680358.zip,,739,2026-04-25T14:14:00,2026-04-27T14:14:00
Reports,CURRENT,DISPATCHIS_PRICE_REVISIONS,/Reports/CURRENT/DISPATCHIS_PRICE_REVISIONS/,/Reports/CURRENT/DISPATCHIS_PRICE_REVISIONS/,PUBLIC_PRICE_REVISION_DISPATCHIS_{datetime}_{aemo_id}.zip,PUBLIC_PRICE_REVISION_DISPATCHIS_\d{14}_\d{16}\.zip,PUBLIC_PRICE_REVISION_DISPATCHIS_20250301163013_0000000453111936.zip,,5669,2025-09-17T10:11:00,2026-04-27T10:11:00
Reports,CURRENT,DISPATCH_NEGATIVE_RESIDUE,/Reports/CURRENT/DISPATCH_NEGATIVE_RESIDUE/,/Reports/CURRENT/DISPATCH_NEGATIVE_RESIDUE/,PUBLIC_DISPATCH_NEGATIVE_RESIDUE_{timestamp}_{aemo_id}.zip,PUBLIC_DISPATCH_NEGATIVE_RESIDUE_\d{12}_\d{16}\.zip,PUBLIC_DISPATCH_NEGATIVE_RESIDUE_202604251415_0000000514679865.zip,casing_mismatch_vs_sibling_tier,576,2026-04-25T14:14:00,2026-04-27T14:15:00
Reports,CURRENT,DISPATCH_NEGATIVE_RESIDUE,/Reports/CURRENT/DISPATCH_NEGATIVE_RESIDUE/DUPLICATE/,/Reports/CURRENT/DISPATCH_NEGATIVE_RESIDUE/DUPLICATE/,PUBLIC_DISPATCH_NEGATIVE_RESIDUE_{timestamp}_{aemo_id}.zip,PUBLIC_DISPATCH_NEGATIVE_RESIDUE_\d{12}_\d{16}\.zip,PUBLIC_DISPATCH_NEGATIVE_RESIDUE_202603031345_0000000506102388.zip,casing_mismatch_vs_sibling_tier,1,2026-03-03T13:41:00,2026-03-03T13:41:00
Reports,CURRENT,DWGM,/Reports/CURRENT/DWGM/MOS Estimates/,/Reports/CURRENT/DWGM/MOS%<d2>Estimates/,MOS_Estimates_Jun_{year1}-Aug_{year2}-Supporting_Data.xlsx,MOS_Estimates_Jun_\d{4}\-Aug_\d{4}\-Supporting_Data\.xlsx,MOS_Estimates_Jun_2016-Aug_2016-Supporting_Data.xlsx,,1,2016-09-29T22:08:00,2016-09-29T22:08:00
Reports,CURRENT,DWGM,/Reports/CURRENT/DWGM/MOS Estimates/,/Reports/CURRENT/DWGM/MOS%<d2>Estimates/,MOS_Period_Jun_{year1}-Aug_{year2}-MOS_Estimates_Report.pdf,MOS_Period_Jun_\d{4}\-Aug_\d{4}\-MOS_Estimates_Report\.pdf,MOS_Period_Jun_2016-Aug_2016-MOS_Estimates_Report.pdf,,1,2016-09-29T22:08:00,2016-09-29T22:08:00
Reports,CURRENT,Daily_Reports,/Reports/CURRENT/Daily_Reports/,/Reports/CURRENT/Daily_Reports/,PUBLIC_DAILY_{timestamp}_{datetime}.zip,PUBLIC_DAILY_\d{12}_\d{14}\.zip,PUBLIC_DAILY_202602260000_20260227040504.zip,,60,2026-02-27T04:08:00,2026-04-27T04:18:00
Reports,CURRENT,Directions_Reconciliation,/Reports/CURRENT/Directions_Reconciliation/,/Reports/CURRENT/Directions_Reconciliation/,PUBLIC_BILLING_DIRECT_FINAL_CRA_SPLIT_CAT_REG_{year}Week{d2}_{datetime}.zip,PUBLIC_BILLING_DIRECT_FINAL_CRA_SPLIT_CAT_REG_\d{4}Week\d{2}_\d{14}\.zip,PUBLIC_BILLING_DIRECT_FINAL_CRA_SPLIT_CAT_REG_2025Week32_20260305121703.zip,,9,2026-03-03T11:42:00,2026-04-23T12:59:00
Reports,CURRENT,Directions_Reconciliation,/Reports/CURRENT/Directions_Reconciliation/,/Reports/CURRENT/Directions_Reconciliation/,PUBLIC_BILLING_DIRECT_FINAL_RECON_{year}Week{d2}REVISE_{datetime}.zip,PUBLIC_BILLING_DIRECT_FINAL_RECON_\d{4}Week\d{2}REVISE_\d{14}\.zip,PUBLIC_BILLING_DIRECT_FINAL_RECON_2025Week32REVISE_20260305115351.zip,,9,2026-03-03T11:12:00,2026-04-23T12:34:00
Reports,CURRENT,Directions_Reconciliation,/Reports/CURRENT/Directions_Reconciliation/,/Reports/CURRENT/Directions_Reconciliation/,PUBLIC_BILLING_DIRECT_PROV_CRA_SPLIT_CAT_REG_{year}Week{d2}_{datetime}.zip,PUBLIC_BILLING_DIRECT_PROV_CRA_SPLIT_CAT_REG_\d{4}Week\d{2}_\d{14}\.zip,PUBLIC_BILLING_DIRECT_PROV_CRA_SPLIT_CAT_REG_2025Week42_20260303114056.zip,,7,2026-03-03T11:42:00,2026-04-24T12:58:00
Reports,CURRENT,Directions_Reconciliation,/Reports/CURRENT/Directions_Reconciliation/,/Reports/CURRENT/Directions_Reconciliation/,PUBLIC_BILLING_DIRECT_PROV_RECON_{year}Week{d2}FINAL_{datetime}.zip,PUBLIC_BILLING_DIRECT_PROV_RECON_\d{4}Week\d{2}FINAL_\d{14}\.zip,PUBLIC_BILLING_DIRECT_PROV_RECON_2026Week11FINAL_20260410114716.zip,,2,2026-04-10T11:47:00,2026-04-24T12:33:00
Reports,CURRENT,Directions_Reconciliation,/Reports/CURRENT/Directions_Reconciliation/,/Reports/CURRENT/Directions_Reconciliation/,PUBLIC_BILLING_DIRECT_PROV_RECON_{year}Week{d2}REVISE_{datetime}.zip,PUBLIC_BILLING_DIRECT_PROV_RECON_\d{4}Week\d{2}REVISE_\d{14}\.zip,PUBLIC_BILLING_DIRECT_PROV_RECON_2025Week42REVISE_20260303111205.zip,,5,2026-03-03T11:12:00,2026-04-21T12:08:00
Reports,CURRENT,DispatchIS_Reports,/Reports/CURRENT/DispatchIS_Reports/,/Reports/CURRENT/DispatchIS_Reports/,PUBLIC_DISPATCHIS_{timestamp}_{aemo_id}.zip,PUBLIC_DISPATCHIS_\d{12}_\d{16}\.zip,PUBLIC_DISPATCHIS_202604251415_0000000514680329.zip,,578,2026-04-25T14:10:00,2026-04-27T14:15:00
Reports,CURRENT,Dispatch_IRSR,/Reports/CURRENT/Dispatch_IRSR/,/Reports/CURRENT/Dispatch_IRSR/,PUBLIC_DISPATCH_IRSR_{timestamp}_{aemo_id}.zip,PUBLIC_DISPATCH_IRSR_\d{12}_\d{16}\.zip,PUBLIC_DISPATCH_IRSR_202604251415_0000000514680439.zip,,577,2026-04-25T14:14:00,2026-04-27T14:15:00
Reports,CURRENT,Dispatch_IRSR,/Reports/CURRENT/Dispatch_IRSR/DUPLICATE/,/Reports/CURRENT/Dispatch_IRSR/DUPLICATE/,PUBLIC_DISPATCH_IRSR_{timestamp}_{aemo_id}.zip,PUBLIC_DISPATCH_IRSR_\d{12}_\d{16}\.zip,PUBLIC_DISPATCH_IRSR_202511281730_0000000491450210.zip,,1,2025-11-28T17:44:00,2025-11-28T17:44:00
Reports,CURRENT,Dispatch_Reports,/Reports/CURRENT/Dispatch_Reports/,/Reports/CURRENT/Dispatch_Reports/,PUBLIC_DISPATCH_{timestamp}_{datetime}_LEGACY.zip,PUBLIC_DISPATCH_\d{12}_\d{14}_LEGACY\.zip,PUBLIC_DISPATCH_202604251415_20260425141011_LEGACY.zip,,577,2026-04-25T14:11:00,2026-04-27T14:15:00
Reports,CURRENT,Dispatch_SCADA,/Reports/CURRENT/Dispatch_SCADA/,/Reports/CURRENT/Dispatch_SCADA/,PUBLIC_DISPATCHSCADA_{timestamp}_{aemo_id}.zip,PUBLIC_DISPATCHSCADA_\d{12}_\d{16}\.zip,PUBLIC_DISPATCHSCADA_202604251415_0000000514680334.zip,,578,2026-04-25T14:11:00,2026-04-27T14:16:00
Reports,CURRENT,Dispatch_SCADA,/Reports/CURRENT/Dispatch_SCADA/DUPLICATE/,/Reports/CURRENT/Dispatch_SCADA/DUPLICATE/,PUBLIC_DISPATCHSCADA_{timestamp}_{aemo_id}.zip,PUBLIC_DISPATCHSCADA_\d{12}_\d{16}\.zip,PUBLIC_DISPATCHSCADA_202508121115_0000000475994495.zip,,1,2025-08-12T11:10:00,2025-08-12T11:10:00
Reports,CURRENT,Dispatchprices_PRE_AP,/Reports/CURRENT/Dispatchprices_PRE_AP/,/Reports/CURRENT/Dispatchprices_PRE_AP/,PUBLIC_DISPATCHPRICES_PRE_AP_{timestamp}_{aemo_id}.zip,PUBLIC_DISPATCHPRICES_PRE_AP_\d{12}_\d{16}\.zip,PUBLIC_DISPATCHPRICES_PRE_AP_202604251415_0000000514680333.zip,,578,2026-04-25T14:11:00,2026-04-27T14:16:00
Reports,CURRENT,Dispatchprices_PRE_AP,/Reports/CURRENT/Dispatchprices_PRE_AP/DUPLICATE/,/Reports/CURRENT/Dispatchprices_PRE_AP/DUPLICATE/,PUBLIC_DISPATCHPRICES_PRE_AP_{timestamp}_{aemo_id}.zip,PUBLIC_DISPATCHPRICES_PRE_AP_\d{12}_\d{16}\.zip,PUBLIC_DISPATCHPRICES_PRE_AP_202508121115_0000000475994494.zip,,1,2025-08-12T11:10:00,2025-08-12T11:10:00
Reports,CURRENT,ECGS,/Reports/CURRENT/ECGS/,/Reports/CURRENT/ECGS/,int{d3}_v{d11}_ecgs_contacts_{d12}.csv,int\d{3}_v\d{1}_ecgs_contacts_\d{1}\.csv,int934_v4_ecgs_contacts_1.csv,,1,2026-04-27T14:11:00,2026-04-27T14:11:00
Reports,CURRENT,ECGS,/Reports/CURRENT/ECGS/ECGS_Notices/,/Reports/CURRENT/ECGS/ECGS_Notices/,int{d3}a_v{d11}_system_notices_{d12}.csv,int\d{3}a_v\d{1}_system_notices_\d{1}\.csv,int929a_v4_system_notices_1.csv,,1,2026-04-27T13:56:00,2026-04-27T13:56:00
